x,y,theta,x_dot,y_dot,theta_dot
-2.5,3.45,0,0.5,0,0
-2.49445,3.45,0,0.5,0,0
-2.4889,3.45,0,0.5,0,0
-2.48335,3.45,0,0.5,0,0
-2.4778,3.45,0,0.5,0,0
-2.4722,3.45,0,0.5,0,0
-2.46665,3.45,0,0.5,0,0
-2.4611,3.45,0,0.5,0,0
-2.45555,3.45,0,0.5,0,0
-2.45,3.45,0,0.5,0,0
-2.44445,3.45,0,0.5,0,0
-2.4389,3.45,0,0.5,0,0
-2.43335,3.45,0,0.5,0,0
-2.4278,3.45,0,0.5,0,0
-2.4222,3.45,0,0.5,0,0
-2.41665,3.45,0,0.5,0,0
-2.4111,3.45,0,0.5,0,0
-2.40555,3.45,0,0.5,0,0
-2.4,3.45,0,0.5,0,0
-2.39445,3.45,0,0.5,0,0
-2.3889,3.45,0,0.5,0,0
-2.38335,3.45,0,0.5,0,0
-2.3778,3.45,0,0.5,0,0
-2.3722,3.45,0,0.5,0,0
-2.36665,3.45,0,0.5,0,0
-2.3611,3.45,0,0.5,0,0
-2.35555,3.45,0,0.5,0,0
-2.35,3.45,1.571,0,0.5,0
-2.35,3.44445,1.571,0,0.5,0
-2.35,3.4389,1.571,0,0.5,0
-2.35,3.43335,1.571,0,0.5,0
-2.35,3.4278,1.571,0,0.5,0
-2.35,3.4222,1.571,0,0.5,0
-2.35,3.41665,1.571,0,0.5,0
-2.35,3.4111,1.571,0,0.5,0
-2.35,3.40555,1.571,0,0.5,0
-2.35,3.4,0,0.5,0,0
-2.34444999999999,3.4,0,0.5,0,0
-2.3389,3.4,0,0.5,0,0
-2.33335,3.4,0,0.5,0,0
-2.3278,3.4,0,0.5,0,0
-2.3222,3.4,0,0.5,0,0
-2.31665,3.4,0,0.5,0,0
-2.3111,3.4,0,0.5,0,0
-2.30555,3.4,0,0.5,0,0
-2.3,3.4,0,0.5,0,0
-2.29445,3.4,0,0.5,0,0
-2.2889,3.4,0,0.5,0,0
-2.28335,3.4,0,0.5,0,0
-2.2778,3.4,0,0.5,0,0
-2.2722,3.4,0,0.5,0,0
-2.26665,3.4,0,0.5,0,0
-2.2611,3.4,0,0.5,0,0
-2.25555,3.4,0,0.5,0,0
-2.25,3.4,0,0.5,0,0
-2.24445,3.4,0,0.5,0,0
-2.2389,3.4,0,0.5,0,0
-2.23335,3.4,0,0.5,0,0
-2.2278,3.4,0,0.5,0,0
-2.2222,3.4,0,0.5,0,0
-2.21665,3.4,0,0.5,0,0
-2.2111,3.4,0,0.5,0,0
-2.20555,3.4,0,0.5,0,0
-2.2,3.4,0,0.5,0,0
-2.19445,3.4,0,0.5,0,0
-2.1889,3.4,0,0.5,0,0
-2.18335,3.4,0,0.5,0,0
-2.1778,3.4,0,0.5,0,0
-2.1722,3.4,0,0.5,0,0
-2.16665,3.4,0,0.5,0,0
-2.1611,3.4,0,0.5,0,0
-2.15555,3.4,0,0.5,0,0
-2.15,3.4,1.571,0,0.5,0
-2.15,3.39445,1.571,0,0.5,0
-2.15,3.38889999999999,1.571,0,0.5,0
-2.15,3.38335,1.571,0,0.5,0
-2.15,3.3778,1.571,0,0.5,0
-2.15,3.3722,1.571,0,0.5,0
-2.15,3.36665,1.571,0,0.5,0
-2.15,3.3611,1.571,0,0.5,0
-2.15,3.35554999999999,1.571,0,0.5,0
-2.15,3.35,0,0.5,0,0
-2.14445,3.35,0,0.5,0,0
-2.1389,3.35,0,0.5,0,0
-2.13335,3.35,0,0.5,0,0
-2.1278,3.35,0,0.5,0,0
-2.1222,3.35,0,0.5,0,0
-2.11665,3.35,0,0.5,0,0
-2.1111,3.35,0,0.5,0,0
-2.10555,3.35,0,0.5,0,0
-2.1,3.35,0,0.5,0,0
-2.09444999999999,3.35,0,0.5,0,0
-2.0889,3.35,0,0.5,0,0
-2.08335,3.35,0,0.5,0,0
-2.0778,3.35,0,0.5,0,0
-2.0722,3.35,0,0.5,0,0
-2.06665,3.35,0,0.5,0,0
-2.0611,3.35,0,0.5,0,0
-2.05555,3.35,0,0.5,0,0
-2.05,3.35,0,0.5,0,0
-2.04445,3.35,0,0.5,0,0
-2.0389,3.35,0,0.5,0,0
-2.03335,3.35,0,0.5,0,0
-2.0278,3.35,0,0.5,0,0
-2.0222,3.35,0,0.5,0,0
-2.01665,3.35,0,0.5,0,0
-2.0111,3.35,0,0.5,0,0
-2.00555,3.35,0,0.5,0,0
-2,3.35,0,0.5,0,0
-1.99444999999999,3.35,0,0.5,0,0
-1.9889,3.35,0,0.5,0,0
-1.98335,3.35,0,0.5,0,0
-1.9778,3.35,0,0.5,0,0
-1.9722,3.35,0,0.5,0,0
-1.96665,3.35,0,0.5,0,0
-1.9611,3.35,0,0.5,0,0
-1.95555,3.35,0,0.5,0,0
-1.95,3.35,1.571,0,0.5,0
-1.95,3.34445,1.571,0,0.5,0
-1.95,3.33889999999999,1.571,0,0.5,0
-1.95,3.33335,1.571,0,0.5,0
-1.95,3.3278,1.571,0,0.5,0
-1.95,3.3222,1.571,0,0.5,0
-1.95,3.31665,1.571,0,0.5,0
-1.95,3.3111,1.571,0,0.5,0
-1.95,3.30554999999999,1.571,0,0.5,0
-1.95,3.3,0,0.5,0,0
-1.94444999999999,3.3,0,0.5,0,0
-1.9389,3.3,0,0.5,0,0
-1.93335,3.3,0,0.5,0,0
-1.9278,3.3,0,0.5,0,0
-1.9222,3.3,0,0.5,0,0
-1.91665,3.3,0,0.5,0,0
-1.9111,3.3,0,0.5,0,0
-1.90555,3.3,0,0.5,0,0
-1.9,3.3,0,0.5,0,0
-1.89445,3.3,0,0.5,0,0
-1.8889,3.3,0,0.5,0,0
-1.88335,3.3,0,0.5,0,0
-1.8778,3.3,0,0.5,0,0
-1.8722,3.3,0,0.5,0,0
-1.86665,3.3,0,0.5,0,0
-1.8611,3.3,0,0.5,0,0
-1.85555,3.3,0,0.5,0,0
-1.85,3.3,0,0.5,0,0
-1.84445,3.3,0,0.5,0,0
-1.8389,3.3,0,0.5,0,0
-1.83335,3.3,0,0.5,0,0
-1.82779999999999,3.3,0,0.5,0,0
-1.8222,3.3,0,0.5,0,0
-1.81665,3.3,0,0.5,0,0
-1.8111,3.3,0,0.5,0,0
-1.80555,3.3,0,0.5,0,0
-1.8,3.3,0,0.5,0,0
-1.79445,3.3,0,0.5,0,0
-1.7889,3.3,0,0.5,0,0
-1.78335,3.3,0,0.5,0,0
-1.7778,3.3,0,0.5,0,0
-1.7722,3.3,0,0.5,0,0
-1.76665,3.3,0,0.5,0,0
-1.7611,3.3,0,0.5,0,0
-1.75555,3.3,0,0.5,0,0
-1.75,3.3,0,0.5,0,0
-1.74445,3.3,0,0.5,0,0
-1.7389,3.3,0,0.5,0,0
-1.73335,3.3,0,0.5,0,0
-1.7278,3.3,0,0.5,0,0
-1.7222,3.3,0,0.5,0,0
-1.71665,3.3,0,0.5,0,0
-1.7111,3.3,0,0.5,0,0
-1.70555,3.3,0,0.5,0,0
-1.7,3.3,1.571,0,0.5,0
-1.7,3.29445,1.571,0,0.5,0
-1.7,3.2889,1.571,0,0.5,0
-1.7,3.28335,1.571,0,0.5,0
-1.7,3.2778,1.571,0,0.5,0
-1.7,3.2722,1.571,0,0.5,0
-1.7,3.26665,1.571,0,0.5,0
-1.7,3.2611,1.571,0,0.5,0
-1.7,3.25554999999999,1.571,0,0.5,0
-1.7,3.25,0,0.5,0,0
-1.69445,3.25,0,0.5,0,0
-1.6889,3.25,0,0.5,0,0
-1.68335,3.25,0,0.5,0,0
-1.6778,3.25,0,0.5,0,0
-1.6722,3.25,0,0.5,0,0
-1.66665,3.25,0,0.5,0,0
-1.6611,3.25,0,0.5,0,0
-1.65554999999999,3.25,0,0.5,0,0
-1.65,3.25,0,0.5,0,0
-1.64445,3.25,0,0.5,0,0
-1.6389,3.25,0,0.5,0,0
-1.63335,3.25,0,0.5,0,0
-1.6278,3.25,0,0.5,0,0
-1.6222,3.25,0,0.5,0,0
-1.61665,3.25,0,0.5,0,0
-1.6111,3.25,0,0.5,0,0
-1.60555,3.25,0,0.5,0,0
-1.6,3.25,0,0.5,0,0
-1.59445,3.25,0,0.5,0,0
-1.5889,3.25,0,0.5,0,0
-1.58335,3.25,0,0.5,0,0
-1.57779999999999,3.25,0,0.5,0,0
-1.5722,3.25,0,0.5,0,0
-1.56665,3.25,0,0.5,0,0
-1.5611,3.25,0,0.5,0,0
-1.55555,3.25,0,0.5,0,0
-1.55,3.25,0,0.5,0,0
-1.54445,3.25,0,0.5,0,0
-1.5389,3.25,0,0.5,0,0
-1.53335,3.25,0,0.5,0,0
-1.5278,3.25,0,0.5,0,0
-1.5222,3.25,0,0.5,0,0
-1.51665,3.25,0,0.5,0,0
-1.5111,3.25,0,0.5,0,0
-1.50555,3.25,0,0.5,0,0
-1.5,3.25,0,0.5,0,0
-1.49445,3.25,0,0.5,0,0
-1.4889,3.25,0,0.5,0,0
-1.48335,3.25,0,0.5,0,0
-1.4778,3.25,0,0.5,0,0
-1.4722,3.25,0,0.5,0,0
-1.46665,3.25,0,0.5,0,0
-1.4611,3.25,0,0.5,0,0
-1.45555,3.25,0,0.5,0,0
-1.45,3.25,0,0.5,0,0
-1.44445,3.25,0,0.5,0,0
-1.4389,3.25,0,0.5,0,0
-1.43335,3.25,0,0.5,0,0
-1.4278,3.25,0,0.5,0,0
-1.4222,3.25,0,0.5,0,0
-1.41665,3.25,0,0.5,0,0
-1.4111,3.25,0,0.5,0,0
-1.40554999999999,3.25,0,0.5,0,0
-1.4,3.25,1.571,0,0.5,0
-1.4,3.24445,1.571,0,0.5,0
-1.4,3.23889999999999,1.571,0,0.5,0
-1.4,3.23335,1.571,0,0.5,0
-1.4,3.2278,1.571,0,0.5,0
-1.4,3.2222,1.571,0,0.5,0
-1.4,3.21665,1.571,0,0.5,0
-1.4,3.2111,1.571,0,0.5,0
-1.4,3.20554999999999,1.571,0,0.5,0
-1.4,3.2,0,0.5,0,0
-1.39445,3.2,0,0.5,0,0
-1.3889,3.2,0,0.5,0,0
-1.38335,3.2,0,0.5,0,0
-1.3778,3.2,0,0.5,0,0
-1.3722,3.2,0,0.5,0,0
-1.36665,3.2,0,0.5,0,0
-1.3611,3.2,0,0.5,0,0
-1.35555,3.2,0,0.5,0,0
-1.35,3.2,0,0.5,0,0
-1.34445,3.2,0,0.5,0,0
-1.3389,3.2,0,0.5,0,0
-1.33335,3.2,0,0.5,0,0
-1.32779999999999,3.2,0,0.5,0,0
-1.3222,3.2,0,0.5,0,0
-1.31665,3.2,0,0.5,0,0
-1.3111,3.2,0,0.5,0,0
-1.30555,3.2,0,0.5,0,0
-1.3,3.2,0,0.5,0,0
-1.29445,3.2,0,0.5,0,0
-1.2889,3.2,0,0.5,0,0
-1.28335,3.2,0,0.5,0,0
-1.2778,3.2,0,0.5,0,0
-1.2722,3.2,0,0.5,0,0
-1.26665,3.2,0,0.5,0,0
-1.2611,3.2,0,0.5,0,0
-1.25555,3.2,0,0.5,0,0
-1.25,3.2,0,0.5,0,0
-1.24445,3.2,0,0.5,0,0
-1.2389,3.2,0,0.5,0,0
-1.23335,3.2,0,0.5,0,0
-1.2278,3.2,0,0.5,0,0
-1.2222,3.2,0,0.5,0,0
-1.21665,3.2,0,0.5,0,0
-1.2111,3.2,0,0.5,0,0
-1.20555,3.2,0,0.5,0,0
-1.2,3.2,0,0.5,0,0
-1.19445,3.2,0,0.5,0,0
-1.1889,3.2,0,0.5,0,0
-1.18335,3.2,0,0.5,0,0
-1.1778,3.2,0,0.5,0,0
-1.1722,3.2,0,0.5,0,0
-1.16665,3.2,0,0.5,0,0
-1.1611,3.2,0,0.5,0,0
-1.15554999999999,3.2,0,0.5,0,0
-1.15,3.2,0,0.5,0,0
-1.14445,3.2,0,0.5,0,0
-1.1389,3.2,0,0.5,0,0
-1.13335,3.2,0,0.5,0,0
-1.1278,3.2,0,0.5,0,0
-1.1222,3.2,0,0.5,0,0
-1.11665,3.2,0,0.5,0,0
-1.1111,3.2,0,0.5,0,0
-1.10554999999999,3.2,0,0.5,0,0
-1.1,3.2,0,0.5,0,0
-1.09445,3.2,0,0.5,0,0
-1.0889,3.2,0,0.5,0,0
-1.08335,3.2,0,0.5,0,0
-1.07779999999999,3.2,0,0.5,0,0
-1.0722,3.2,0,0.5,0,0
-1.06664999999999,3.2,0,0.5,0,0
-1.0611,3.2,0,0.5,0,0
-1.05555,3.2,0,0.5,0,0
-1.05,3.2,0,0.5,0,0
-1.04445,3.2,0,0.5,0,0
-1.0389,3.2,0,0.5,0,0
-1.03335,3.2,0,0.5,0,0
-1.02779999999999,3.2,0,0.5,0,0
-1.0222,3.2,0,0.5,0,0
-1.01665,3.2,0,0.5,0,0
-1.0111,3.2,0,0.5,0,0
-1.00555,3.2,0,0.5,0,0
-1,3.2,1.571,0,0.5,0
-1,3.19445,1.571,0,0.5,0
-1,3.1889,1.571,0,0.5,0
-1,3.18335,1.571,0,0.5,0
-1,3.1778,1.571,0,0.5,0
-1,3.1722,1.571,0,0.5,0
-1,3.16665,1.571,0,0.5,0
-1,3.1611,1.571,0,0.5,0
-1,3.15555,1.571,0,0.5,0
-1,3.15,0,0.5,0,0
-0.99445,3.15,0,0.5,0,0
-0.9889,3.15,0,0.5,0,0
-0.98335,3.15,0,0.5,0,0
-0.977799999999999,3.15,0,0.5,0,0
-0.9722,3.15,0,0.5,0,0
-0.96665,3.15,0,0.5,0,0
-0.9611,3.15,0,0.5,0,0
-0.955549999999999,3.15,0,0.5,0,0
-0.95,3.15,0,0.5,0,0
-0.94445,3.15,0,0.5,0,0
-0.9389,3.15,0,0.5,0,0
-0.93335,3.15,0,0.5,0,0
-0.9278,3.15,0,0.5,0,0
-0.9222,3.15,0,0.5,0,0
-0.91665,3.15,0,0.5,0,0
-0.9111,3.15,0,0.5,0,0
-0.905549999999999,3.15,0,0.5,0,0
-0.9,3.15,0,0.5,0,0
-0.89445,3.15,0,0.5,0,0
-0.8889,3.15,0,0.5,0,0
-0.88335,3.15,0,0.5,0,0
-0.877799999999999,3.15,0,0.5,0,0
-0.8722,3.15,0,0.5,0,0
-0.866649999999999,3.15,0,0.5,0,0
-0.8611,3.15,0,0.5,0,0
-0.855549999999999,3.15,0,0.5,0,0
-0.85,3.15,0,0.5,0,0
-0.84445,3.15,0,0.5,0,0
-0.8389,3.15,0,0.5,0,0
-0.83335,3.15,0,0.5,0,0
-0.827799999999999,3.15,0,0.5,0,0
-0.8222,3.15,0,0.5,0,0
-0.81665,3.15,0,0.5,0,0
-0.8111,3.15,0,0.5,0,0
-0.805549999999999,3.15,0,0.5,0,0
-0.8,3.15,0,0.5,0,0
-0.79445,3.15,0,0.5,0,0
-0.788899999999999,3.15,0,0.5,0,0
-0.78335,3.15,0,0.5,0,0
-0.777799999999999,3.15,0,0.5,0,0
-0.7722,3.15,0,0.5,0,0
-0.766649999999999,3.15,0,0.5,0,0
-0.7611,3.15,0,0.5,0,0
-0.755549999999999,3.15,0,0.5,0,0
-0.75,3.15,0,0.5,0,0
-0.74445,3.15,0,0.5,0,0
-0.7389,3.15,0,0.5,0,0
-0.73335,3.15,0,0.5,0,0
-0.727799999999999,3.15,0,0.5,0,0
-0.7222,3.15,0,0.5,0,0
-0.71665,3.15,0,0.5,0,0
-0.7111,3.15,0,0.5,0,0
-0.705549999999999,3.15,0,0.5,0,0
-0.7,3.15,0,0.5,0,0
-0.69445,3.15,0,0.5,0,0
-0.6889,3.15,0,0.5,0,0
-0.68335,3.15,0,0.5,0,0
-0.6778,3.15,0,0.5,0,0
-0.6722,3.15,0,0.5,0,0
-0.66665,3.15,0,0.5,0,0
-0.6611,3.15,0,0.5,0,0
-0.655549999999999,3.15,0,0.5,0,0
-0.65,3.15,0,0.5,0,0
-0.64445,3.15,0,0.5,0,0
-0.6389,3.15,0,0.5,0,0
-0.63335,3.15,0,0.5,0,0
-0.627799999999999,3.15,0,0.5,0,0
-0.6222,3.15,0,0.5,0,0
-0.616649999999999,3.15,0,0.5,0,0
-0.6111,3.15,0,0.5,0,0
-0.605549999999999,3.15,0,0.5,0,0
-0.6,3.15,0,0.5,0,0
-0.59445,3.15,0,0.5,0,0
-0.5889,3.15,0,0.5,0,0
-0.58335,3.15,0,0.5,0,0
-0.577799999999999,3.15,0,0.5,0,0
-0.5722,3.15,0,0.5,0,0
-0.56665,3.15,0,0.5,0,0
-0.5611,3.15,0,0.5,0,0
-0.555549999999999,3.15,0,0.5,0,0
-0.55,3.15,0,0.5,0,0
-0.54445,3.15,0,0.5,0,0
-0.538899999999999,3.15,0,0.5,0,0
-0.53335,3.15,0,0.5,0,0
-0.527799999999999,3.15,0,0.5,0,0
-0.5222,3.15,0,0.5,0,0
-0.516649999999999,3.15,0,0.5,0,0
-0.5111,3.15,0,0.5,0,0
-0.505549999999999,3.15,0,0.5,0,0
-0.5,3.15,0,0.5,0,0
-0.49445,3.15,0,0.5,0,0
-0.488899999999999,3.15,0,0.5,0,0
-0.48335,3.15,0,0.5,0,0
-0.477799999999999,3.15,0,0.5,0,0
-0.4722,3.15,0,0.5,0,0
-0.466649999999999,3.15,0,0.5,0,0
-0.4611,3.15,0,0.5,0,0
-0.455549999999999,3.15,0,0.5,0,0
-0.45,3.15,0,0.5,0,0
-0.44445,3.15,0,0.5,0,0
-0.438899999999999,3.15,0,0.5,0,0
-0.43335,3.15,0,0.5,0,0
-0.427799999999999,3.15,0,0.5,0,0
-0.4222,3.15,0,0.5,0,0
-0.416649999999999,3.15,0,0.5,0,0
-0.4111,3.15,0,0.5,0,0
-0.405549999999999,3.15,0,0.5,0,0
-0.4,3.15,0,0.5,0,0
-0.39445,3.15,0,0.5,0,0
-0.388899999999999,3.15,0,0.5,0,0
-0.38335,3.15,0,0.5,0,0
-0.377799999999999,3.15,0,0.5,0,0
-0.3722,3.15,0,0.5,0,0
-0.366649999999999,3.15,0,0.5,0,0
-0.3611,3.15,0,0.5,0,0
-0.355549999999999,3.15,0,0.5,0,0
-0.35,3.15,0,0.5,0,0
-0.34445,3.15,0,0.5,0,0
-0.3389,3.15,0,0.5,0,0
-0.33335,3.15,0,0.5,0,0
-0.327799999999999,3.15,0,0.5,0,0
-0.3222,3.15,0,0.5,0,0
-0.316649999999999,3.15,0,0.5,0,0
-0.3111,3.15,0,0.5,0,0
-0.305549999999999,3.15,0,0.5,0,0
-0.3,3.15,0,0.5,0,0
-0.29445,3.15,0,0.5,0,0
-0.288899999999999,3.15,0,0.5,0,0
-0.28335,3.15,0,0.5,0,0
-0.277799999999999,3.15,0,0.5,0,0
-0.2722,3.15,0,0.5,0,0
-0.266649999999999,3.15,0,0.5,0,0
-0.2611,3.15,0,0.5,0,0
-0.255549999999999,3.15,0,0.5,0,0
-0.25,3.15,0,0.5,0,0
-0.24445,3.15,0,0.5,0,0
-0.238899999999999,3.15,0,0.5,0,0
-0.23335,3.15,0,0.5,0,0
-0.227799999999999,3.15,0,0.5,0,0
-0.2222,3.15,0,0.5,0,0
-0.216649999999999,3.15,0,0.5,0,0
-0.2111,3.15,0,0.5,0,0
-0.205549999999999,3.15,0,0.5,0,0
-0.2,3.15,0,0.5,0,0
-0.194449999999999,3.15,0,0.5,0,0
-0.1889,3.15,0,0.5,0,0
-0.18335,3.15,0,0.5,0,0
-0.177799999999999,3.15,0,0.5,0,0
-0.1722,3.15,0,0.5,0,0
-0.166649999999999,3.15,0,0.5,0,0
-0.161099999999999,3.15,0,0.5,0,0
-0.15555,3.15,0,0.5,0,0
-0.15,3.15,0,0.5,0,0
-0.144449999999999,3.15,0,0.5,0,0
-0.1389,3.15,0,0.5,0,0
-0.13335,3.15,0,0.5,0,0
-0.127799999999999,3.15,0,0.5,0,0
-0.1222,3.15,0,0.5,0,0
-0.116649999999999,3.15,0,0.5,0,0
-0.111099999999999,3.15,0,0.5,0,0
-0.10555,3.15,0,0.5,0,0
-0.1,3.15,0,0.5,0,0
-0.09445,3.15,0,0.5,0,0
-0.0889,3.15,0,0.5,0,0
-0.08335,3.15,0,0.5,0,0
-0.0778,3.15,0,0.5,0,0
-0.0722,3.15,0,0.5,0,0
-0.06665,3.15,0,0.5,0,0
-0.0611,3.15,0,0.5,0,0
-0.05555,3.15,0,0.5,0,0
-0.05,3.15,0,0.5,0,0
-0.04445,3.15,0,0.5,0,0
-0.0389,3.15,0,0.5,0,0
-0.03335,3.15,0,0.5,0,0
-0.0278,3.15,0,0.5,0,0
-0.0222,3.15,0,0.5,0,0
-0.01665,3.15,0,0.5,0,0
-0.0111,3.15,0,0.5,0,0
-0.00555,3.15,0,0.5,0,0
0,3.15,0,0.5,0,0
0.00555,3.15,0,0.5,0,0
0.0111,3.15,0,0.5,0,0
0.01665,3.15,0,0.5,0,0
0.0222,3.15,0,0.5,0,0
0.0278,3.15,0,0.5,0,0
0.03335,3.15,0,0.5,0,0
0.0389,3.15,0,0.5,0,0
0.04445,3.15,0,0.5,0,0
0.05,3.15,0,0.5,0,0
0.05555,3.15,0,0.5,0,0
0.0611,3.15,0,0.5,0,0
0.06665,3.15,0,0.5,0,0
0.0722,3.15,0,0.5,0,0
0.0778,3.15,0,0.5,0,0
0.08335,3.15,0,0.5,0,0
0.0889,3.15,0,0.5,0,0
0.09445,3.15,0,0.5,0,0
0.1,3.15,0,0.5,0,0
0.10555,3.15,0,0.5,0,0
0.111099999999999,3.15,0,0.5,0,0
0.116649999999999,3.15,0,0.5,0,0
0.1222,3.15,0,0.5,0,0
0.127799999999999,3.15,0,0.5,0,0
0.13335,3.15,0,0.5,0,0
0.1389,3.15,0,0.5,0,0
0.144449999999999,3.15,0,0.5,0,0
0.15,3.15,0,0.5,0,0
0.15555,3.15,0,0.5,0,0
0.161099999999999,3.15,0,0.5,0,0
0.166649999999999,3.15,0,0.5,0,0
0.1722,3.15,0,0.5,0,0
0.177799999999999,3.15,0,0.5,0,0
0.18335,3.15,0,0.5,0,0
0.1889,3.15,0,0.5,0,0
0.194449999999999,3.15,0,0.5,0,0
0.2,3.15,0,0.5,0,0
0.20555,3.15,0,0.5,0,0
0.211099999999999,3.15,0,0.5,0,0
0.216649999999999,3.15,0,0.5,0,0
0.2222,3.15,0,0.5,0,0
0.227799999999999,3.15,0,0.5,0,0
0.23335,3.15,0,0.5,0,0
0.2389,3.15,0,0.5,0,0
0.244449999999999,3.15,0,0.5,0,0
0.25,3.15,0,0.5,0,0
0.25555,3.15,0,0.5,0,0
0.261099999999999,3.15,0,0.5,0,0
0.266649999999999,3.15,0,0.5,0,0
0.2722,3.15,0,0.5,0,0
0.277799999999999,3.15,0,0.5,0,0
0.28335,3.15,0,0.5,0,0
0.2889,3.15,0,0.5,0,0
0.294449999999999,3.15,0,0.5,0,0
0.3,3.15,0,0.5,0,0
0.30555,3.15,0,0.5,0,0
0.311099999999999,3.15,0,0.5,0,0
0.316649999999999,3.15,0,0.5,0,0
0.3222,3.15,0,0.5,0,0
0.327799999999999,3.15,0,0.5,0,0
0.33335,3.15,0,0.5,0,0
0.3389,3.15,0,0.5,0,0
0.344449999999999,3.15,0,0.5,0,0
0.35,3.15,0,0.5,0,0
0.35555,3.15,0,0.5,0,0
0.361099999999999,3.15,0,0.5,0,0
0.366649999999999,3.15,0,0.5,0,0
0.3722,3.15,0,0.5,0,0
0.377799999999999,3.15,0,0.5,0,0
0.38335,3.15,0,0.5,0,0
0.3889,3.15,0,0.5,0,0
0.394449999999999,3.15,0,0.5,0,0
0.4,3.15,0,0.5,0,0
0.40555,3.15,0,0.5,0,0
0.411099999999999,3.15,0,0.5,0,0
0.416649999999999,3.15,0,0.5,0,0
0.4222,3.15,0,0.5,0,0
0.427799999999999,3.15,0,0.5,0,0
0.43335,3.15,0,0.5,0,0
0.4389,3.15,0,0.5,0,0
0.444449999999999,3.15,0,0.5,0,0
0.45,3.15,0,0.5,0,0
0.45555,3.15,0,0.5,0,0
0.461099999999999,3.15,0,0.5,0,0
0.466649999999999,3.15,0,0.5,0,0
0.4722,3.15,0,0.5,0,0
0.477799999999999,3.15,0,0.5,0,0
0.48335,3.15,0,0.5,0,0
0.4889,3.15,0,0.5,0,0
0.494449999999999,3.15,0,0.5,0,0
0.5,3.15,0,0.5,0,0
0.50555,3.15,0,0.5,0,0
0.511099999999999,3.15,0,0.5,0,0
0.516649999999999,3.15,0,0.5,0,0
0.5222,3.15,0,0.5,0,0
0.527799999999999,3.15,0,0.5,0,0
0.53335,3.15,0,0.5,0,0
0.5389,3.15,0,0.5,0,0
0.544449999999999,3.15,0,0.5,0,0
0.55,3.15,0,0.5,0,0
0.55555,3.15,0,0.5,0,0
0.561099999999999,3.15,0,0.5,0,0
0.56665,3.15,0,0.5,0,0
0.5722,3.15,0,0.5,0,0
